"Extension","File","Pattern"
"s-kainet.sharepoint-typed-item-0.0.7","C:\Users\enzo1\.vscode\extensions\s-kainet.sharepoint-typed-item-0.0.7\node_modules\rxjs\_esm5\internal\scheduler\VirtualTimeScheduler.js","exec"
"s-kainet.sharepoint-typed-item-0.0.7","C:\Users\enzo1\.vscode\extensions\s-kainet.sharepoint-typed-item-0.0.7\node_modules\rxjs\_esm5\internal\util\pipe.js","pip"
"s-kainet.sharepoint-typed-item-0.0.7","C:\Users\enzo1\.vscode\extensions\s-kainet.sharepoint-typed-item-0.0.7\node_modules\rxjs\_esm5\internal\Observable.js","pip"
"s-kainet.sharepoint-typed-item-0.0.7","C:\Users\enzo1\.vscode\extensions\s-kainet.sharepoint-typed-item-0.0.7\node_modules\rxjs\_esm5\internal\Rx.js","pip"
"s-kainet.sharepoint-typed-item-0.0.7","C:\Users\enzo1\.vscode\extensions\s-kainet.sharepoint-typed-item-0.0.7\node_modules\rxjs\_esm5\internal-compatibility\index.js","pip"
"s-kainet.sharepoint-typed-item-0.0.7","C:\Users\enzo1\.vscode\extensions\s-kainet.sharepoint-typed-item-0.0.7\node_modules\rxjs\_esm5\index.js","pip"
"s-kainet.sharepoint-typed-item-0.0.7","C:\Users\enzo1\.vscode\extensions\s-kainet.sharepoint-typed-item-0.0.7\node_modules\rxjs\_esm5\path-mapping.js","pip"
"s-kainet.sharepoint-typed-item-0.0.7","C:\Users\enzo1\.vscode\extensions\s-kainet.sharepoint-typed-item-0.0.7\node_modules\rxjs\bundles\rxjs.umd.js","exec"
"s-kainet.sharepoint-typed-item-0.0.7","C:\Users\enzo1\.vscode\extensions\s-kainet.sharepoint-typed-item-0.0.7\node_modules\rxjs\bundles\rxjs.umd.js","pip"
"s-kainet.sharepoint-typed-item-0.0.7","C:\Users\enzo1\.vscode\extensions\s-kainet.sharepoint-typed-item-0.0.7\node_modules\rxjs\bundles\rxjs.umd.min.js","exec"
"s-kainet.sharepoint-typed-item-0.0.7","C:\Users\enzo1\.vscode\extensions\s-kainet.sharepoint-typed-item-0.0.7\node_modules\rxjs\bundles\rxjs.umd.min.js","pip"
"s-kainet.sharepoint-typed-item-0.0.7","C:\Users\enzo1\.vscode\extensions\s-kainet.sharepoint-typed-item-0.0.7\node_modules\rxjs\internal\observable\bindCallback.js","pip"
"s-kainet.sharepoint-typed-item-0.0.7","C:\Users\enzo1\.vscode\extensions\s-kainet.sharepoint-typed-item-0.0.7\node_modules\rxjs\internal\observable\bindNodeCallback.js","pip"
"s-kainet.sharepoint-typed-item-0.0.7","C:\Users\enzo1\.vscode\extensions\s-kainet.sharepoint-typed-item-0.0.7\node_modules\rxjs\internal\observable\forkJoin.js","pip"
"s-kainet.sharepoint-typed-item-0.0.7","C:\Users\enzo1\.vscode\extensions\s-kainet.sharepoint-typed-item-0.0.7\node_modules\rxjs\internal\observable\fromEvent.js","pip"
"s-kainet.sharepoint-typed-item-0.0.7","C:\Users\enzo1\.vscode\extensions\s-kainet.sharepoint-typed-item-0.0.7\node_modules\rxjs\internal\observable\fromEventPattern.js","pip"
"s-kainet.sharepoint-typed-item-0.0.7","C:\Users\enzo1\.vscode\extensions\s-kainet.sharepoint-typed-item-0.0.7\node_modules\rxjs\internal\operators\elementAt.js","pip"
"s-kainet.sharepoint-typed-item-0.0.7","C:\Users\enzo1\.vscode\extensions\s-kainet.sharepoint-typed-item-0.0.7\node_modules\rxjs\internal\operators\exhaustMap.js","pip"
"s-kainet.sharepoint-typed-item-0.0.7","C:\Users\enzo1\.vscode\extensions\s-kainet.sharepoint-typed-item-0.0.7\node_modules\rxjs\internal\operators\first.js","pip"
"s-kainet.sharepoint-typed-item-0.0.7","C:\Users\enzo1\.vscode\extensions\s-kainet.sharepoint-typed-item-0.0.7\node_modules\rxjs\internal\operators\last.js","pip"
"s-kainet.sharepoint-typed-item-0.0.7","C:\Users\enzo1\.vscode\extensions\s-kainet.sharepoint-typed-item-0.0.7\node_modules\rxjs\internal\operators\mergeMap.js","pip"
"s-kainet.sharepoint-typed-item-0.0.7","C:\Users\enzo1\.vscode\extensions\s-kainet.sharepoint-typed-item-0.0.7\node_modules\rxjs\internal\operators\reduce.js","pip"
"s-kainet.sharepoint-typed-item-0.0.7","C:\Users\enzo1\.vscode\extensions\s-kainet.sharepoint-typed-item-0.0.7\node_modules\rxjs\internal\operators\switchMap.js","pip"
"s-kainet.sharepoint-typed-item-0.0.7","C:\Users\enzo1\.vscode\extensions\s-kainet.sharepoint-typed-item-0.0.7\node_modules\rxjs\internal\operators\timeInterval.js","pip"
"s-kainet.sharepoint-typed-item-0.0.7","C:\Users\enzo1\.vscode\extensions\s-kainet.sharepoint-typed-item-0.0.7\node_modules\rxjs\internal\scheduler\AnimationFrameScheduler.js","exec"
"s-kainet.sharepoint-typed-item-0.0.7","C:\Users\enzo1\.vscode\extensions\s-kainet.sharepoint-typed-item-0.0.7\node_modules\rxjs\internal\scheduler\AsapScheduler.js","exec"
"s-kainet.sharepoint-typed-item-0.0.7","C:\Users\enzo1\.vscode\extensions\s-kainet.sharepoint-typed-item-0.0.7\node_modules\rxjs\internal\scheduler\AsyncAction.js","exec"
"s-kainet.sharepoint-typed-item-0.0.7","C:\Users\enzo1\.vscode\extensions\s-kainet.sharepoint-typed-item-0.0.7\node_modules\rxjs\internal\scheduler\AsyncScheduler.js","exec"
"s-kainet.sharepoint-typed-item-0.0.7","C:\Users\enzo1\.vscode\extensions\s-kainet.sharepoint-typed-item-0.0.7\node_modules\rxjs\internal\scheduler\QueueAction.js","exec"
"s-kainet.sharepoint-typed-item-0.0.7","C:\Users\enzo1\.vscode\extensions\s-kainet.sharepoint-typed-item-0.0.7\node_modules\rxjs\internal\scheduler\VirtualTimeScheduler.js","exec"
"s-kainet.sharepoint-typed-item-0.0.7","C:\Users\enzo1\.vscode\extensions\s-kainet.sharepoint-typed-item-0.0.7\node_modules\rxjs\internal\util\pipe.js","pip"
"s-kainet.sharepoint-typed-item-0.0.7","C:\Users\enzo1\.vscode\extensions\s-kainet.sharepoint-typed-item-0.0.7\node_modules\rxjs\internal\Observable.js","pip"
"s-kainet.sharepoint-typed-item-0.0.7","C:\Users\enzo1\.vscode\extensions\s-kainet.sharepoint-typed-item-0.0.7\node_modules\rxjs\internal\Rx.js","pip"
"s-kainet.sharepoint-typed-item-0.0.7","C:\Users\enzo1\.vscode\extensions\s-kainet.sharepoint-typed-item-0.0.7\node_modules\rxjs\internal-compatibility\index.js","pip"
"s-kainet.sharepoint-typed-item-0.0.7","C:\Users\enzo1\.vscode\extensions\s-kainet.sharepoint-typed-item-0.0.7\node_modules\rxjs\util\pipe.js","pip"
"s-kainet.sharepoint-typed-item-0.0.7","C:\Users\enzo1\.vscode\extensions\s-kainet.sharepoint-typed-item-0.0.7\node_modules\rxjs\index.js","pip"
"s-kainet.sharepoint-typed-item-0.0.7","C:\Users\enzo1\.vscode\extensions\s-kainet.sharepoint-typed-item-0.0.7\node_modules\sp-typed-item\node_modules\commander\index.js","spawn"
"s-kainet.sharepoint-typed-item-0.0.7","C:\Users\enzo1\.vscode\extensions\s-kainet.sharepoint-typed-item-0.0.7\node_modules\sp-typed-item\node_modules\commander\index.js","exec"
"s-kainet.sharepoint-typed-item-0.0.7","C:\Users\enzo1\.vscode\extensions\s-kainet.sharepoint-typed-item-0.0.7\node_modules\sp-typed-item\node_modules\commander\index.js","child_process"
"s-kainet.sharepoint-typed-item-0.0.7","C:\Users\enzo1\.vscode\extensions\s-kainet.sharepoint-typed-item-0.0.7\node_modules\sp-typed-item\node_modules\commander\index.js","pip"
"s-kainet.sharepoint-typed-item-0.0.7","C:\Users\enzo1\.vscode\extensions\s-kainet.sharepoint-typed-item-0.0.7\node_modules\sshpk\lib\formats\openssh-cert.js","exec"
"s-kainet.sharepoint-typed-item-0.0.7","C:\Users\enzo1\.vscode\extensions\s-kainet.sharepoint-typed-item-0.0.7\node_modules\sshpk\lib\formats\rfc4253.js","exec"
"s-kainet.sharepoint-typed-item-0.0.7","C:\Users\enzo1\.vscode\extensions\s-kainet.sharepoint-typed-item-0.0.7\node_modules\sshpk\lib\identity.js","exec"
"s-kainet.sharepoint-typed-item-0.0.7","C:\Users\enzo1\.vscode\extensions\s-kainet.sharepoint-typed-item-0.0.7\node_modules\through\test\async.js","pip"
"s-kainet.sharepoint-typed-item-0.0.7","C:\Users\enzo1\.vscode\extensions\s-kainet.sharepoint-typed-item-0.0.7\node_modules\through\test\index.js","pip"
"s-kainet.sharepoint-typed-item-0.0.7","C:\Users\enzo1\.vscode\extensions\s-kainet.sharepoint-typed-item-0.0.7\node_modules\through\index.js","pip"
"s-kainet.sharepoint-typed-item-0.0.7","C:\Users\enzo1\.vscode\extensions\s-kainet.sharepoint-typed-item-0.0.7\node_modules\tslib\tslib.es6.js","exec"
"s-kainet.sharepoint-typed-item-0.0.7","C:\Users\enzo1\.vscode\extensions\s-kainet.sharepoint-typed-item-0.0.7\node_modules\tslib\tslib.js","exec"
"s-kainet.sharepoint-typed-item-0.0.7","C:\Users\enzo1\.vscode\extensions\s-kainet.sharepoint-typed-item-0.0.7\node_modules\underscore\underscore.js","exec"
"s-kainet.sharepoint-typed-item-0.0.7","C:\Users\enzo1\.vscode\extensions\s-kainet.sharepoint-typed-item-0.0.7\node_modules\uri-js\tests\qunit.js","exec"
"s-kainet.sharepoint-typed-item-0.0.7","C:\Users\enzo1\.vscode\extensions\s-kainet.sharepoint-typed-item-0.0.7\out\Commands\ClearAllCredentials.1.js","exec"
"s-kainet.sharepoint-typed-item-0.0.7","C:\Users\enzo1\.vscode\extensions\s-kainet.sharepoint-typed-item-0.0.7\out\Commands\ClearAllCredentials.js","exec"
"s-kainet.sharepoint-typed-item-0.0.7","C:\Users\enzo1\.vscode\extensions\s-kainet.sharepoint-typed-item-0.0.7\out\Commands\GenerateInterfaces.js","exec"
"s-kainet.sharepoint-typed-item-0.0.7","C:\Users\enzo1\.vscode\extensions\s-kainet.sharepoint-typed-item-0.0.7\out\Commands\GenerateInterfacesCommand.js","exec"
"s-kainet.sharepoint-typed-item-0.0.7","C:\Users\enzo1\.vscode\extensions\s-kainet.sharepoint-typed-item-0.0.7\out\Commands\GenerateInterfacesCommand.js","pip"
"s-kainet.sharepoint-typed-item-0.0.7","C:\Users\enzo1\.vscode\extensions\s-kainet.sharepoint-typed-item-0.0.7\out\Commands\ResetWorkspaceCredentials.js","exec"
"s-kainet.sharepoint-typed-item-0.0.7","C:\Users\enzo1\.vscode\extensions\s-kainet.sharepoint-typed-item-0.0.7\out\Commands\TypedItemCommand.js","pip"
"s-kainet.sharepoint-typed-item-0.0.7","C:\Users\enzo1\.vscode\extensions\s-kainet.sharepoint-typed-item-0.0.7\out\UserInput\AuthOptions\AdfsUrlStep.1.js","exec"
"s-kainet.sharepoint-typed-item-0.0.7","C:\Users\enzo1\.vscode\extensions\s-kainet.sharepoint-typed-item-0.0.7\out\UserInput\AuthOptions\EnvironmentSelectionStep.js","exec"
"s-kainet.sharepoint-typed-item-0.0.7","C:\Users\enzo1\.vscode\extensions\s-kainet.sharepoint-typed-item-0.0.7\out\UserInput\AuthOptions\GenericInputStep.js","exec"
"s-kainet.sharepoint-typed-item-0.0.7","C:\Users\enzo1\.vscode\extensions\s-kainet.sharepoint-typed-item-0.0.7\out\UserInput\AuthOptions\OnlineAuthOptionsStep.js","exec"
"s-kainet.sharepoint-typed-item-0.0.7","C:\Users\enzo1\.vscode\extensions\s-kainet.sharepoint-typed-item-0.0.7\out\UserInput\AuthOptions\OnpremisesAuthOptionsStep.js","exec"
"s-kainet.sharepoint-typed-item-0.0.7","C:\Users\enzo1\.vscode\extensions\s-kainet.sharepoint-typed-item-0.0.7\out\UserInput\AuthOptions\RelyingPartyStep.1.js","exec"
"s-kainet.sharepoint-typed-item-0.0.7","C:\Users\enzo1\.vscode\extensions\s-kainet.sharepoint-typed-item-0.0.7\out\UserInput\Pipeline.js","exec"
"s-kainet.sharepoint-typed-item-0.0.7","C:\Users\enzo1\.vscode\extensions\s-kainet.sharepoint-typed-item-0.0.7\out\UserInput\Pipeline.js","pip"
"s-kainet.sharepoint-typed-item-0.0.7","C:\Users\enzo1\.vscode\extensions\s-kainet.sharepoint-typed-item-0.0.7\out\extension.js","exec"
"s-kainet.sp-formatter-0.0.8","C:\Users\enzo1\.vscode\extensions\s-kainet.sp-formatter-0.0.8\node_modules\engine.io\build\transports\webtransport.js","pip"
"s-kainet.sp-formatter-0.0.8","C:\Users\enzo1\.vscode\extensions\s-kainet.sp-formatter-0.0.8\node_modules\engine.io\build\server.js","pip"
"s-kainet.sp-formatter-0.0.8","C:\Users\enzo1\.vscode\extensions\s-kainet.sp-formatter-0.0.8\node_modules\engine.io\build\socket.js","exec"
"s-kainet.sp-formatter-0.0.8","C:\Users\enzo1\.vscode\extensions\s-kainet.sp-formatter-0.0.8\node_modules\kill-port\index.js","exec"
"s-kainet.sp-formatter-0.0.8","C:\Users\enzo1\.vscode\extensions\s-kainet.sp-formatter-0.0.8\node_modules\kill-port\index.js","shell"
"s-kainet.sp-formatter-0.0.8","C:\Users\enzo1\.vscode\extensions\s-kainet.sp-formatter-0.0.8\node_modules\mime-types\index.js","exec"
"s-kainet.sp-formatter-0.0.8","C:\Users\enzo1\.vscode\extensions\s-kainet.sp-formatter-0.0.8\node_modules\ms\index.js","exec"
"s-kainet.sp-formatter-0.0.8","C:\Users\enzo1\.vscode\extensions\s-kainet.sp-formatter-0.0.8\node_modules\negotiator\lib\charset.js","exec"
"s-kainet.sp-formatter-0.0.8","C:\Users\enzo1\.vscode\extensions\s-kainet.sp-formatter-0.0.8\node_modules\negotiator\lib\encoding.js","exec"
"s-kainet.sp-formatter-0.0.8","C:\Users\enzo1\.vscode\extensions\s-kainet.sp-formatter-0.0.8\node_modules\negotiator\lib\language.js","exec"
"s-kainet.sp-formatter-0.0.8","C:\Users\enzo1\.vscode\extensions\s-kainet.sp-formatter-0.0.8\node_modules\negotiator\lib\mediaType.js","exec"
"s-kainet.sp-formatter-0.0.8","C:\Users\enzo1\.vscode\extensions\s-kainet.sp-formatter-0.0.8\node_modules\shell-exec\index.js","spawn"
"s-kainet.sp-formatter-0.0.8","C:\Users\enzo1\.vscode\extensions\s-kainet.sp-formatter-0.0.8\node_modules\shell-exec\index.js","exec"
"s-kainet.sp-formatter-0.0.8","C:\Users\enzo1\.vscode\extensions\s-kainet.sp-formatter-0.0.8\node_modules\shell-exec\index.js","shell"
"s-kainet.sp-formatter-0.0.8","C:\Users\enzo1\.vscode\extensions\s-kainet.sp-formatter-0.0.8\node_modules\shell-exec\index.js","child_process"
"s-kainet.sp-formatter-0.0.8","C:\Users\enzo1\.vscode\extensions\s-kainet.sp-formatter-0.0.8\node_modules\shell-exec\index.js","pip"
"s-kainet.sp-formatter-0.0.8","C:\Users\enzo1\.vscode\extensions\s-kainet.sp-formatter-0.0.8\node_modules\socket.io\client-dist\socket.io.esm.min.js","exec"
"s-kainet.sp-formatter-0.0.8","C:\Users\enzo1\.vscode\extensions\s-kainet.sp-formatter-0.0.8\node_modules\socket.io\client-dist\socket.io.esm.min.js","pip"
"s-kainet.sp-formatter-0.0.8","C:\Users\enzo1\.vscode\extensions\s-kainet.sp-formatter-0.0.8\node_modules\socket.io\client-dist\socket.io.js","exec"
"s-kainet.sp-formatter-0.0.8","C:\Users\enzo1\.vscode\extensions\s-kainet.sp-formatter-0.0.8\node_modules\socket.io\client-dist\socket.io.js","pip"
"s-kainet.sp-formatter-0.0.8","C:\Users\enzo1\.vscode\extensions\s-kainet.sp-formatter-0.0.8\node_modules\socket.io\client-dist\socket.io.min.js","exec"
"s-kainet.sp-formatter-0.0.8","C:\Users\enzo1\.vscode\extensions\s-kainet.sp-formatter-0.0.8\node_modules\socket.io\client-dist\socket.io.min.js","pip"
"s-kainet.sp-formatter-0.0.8","C:\Users\enzo1\.vscode\extensions\s-kainet.sp-formatter-0.0.8\node_modules\socket.io\client-dist\socket.io.msgpack.min.js","exec"
"s-kainet.sp-formatter-0.0.8","C:\Users\enzo1\.vscode\extensions\s-kainet.sp-formatter-0.0.8\node_modules\socket.io\client-dist\socket.io.msgpack.min.js","pip"
"s-kainet.sp-formatter-0.0.8","C:\Users\enzo1\.vscode\extensions\s-kainet.sp-formatter-0.0.8\node_modules\socket.io\dist\index.js","exec"
"s-kainet.sp-formatter-0.0.8","C:\Users\enzo1\.vscode\extensions\s-kainet.sp-formatter-0.0.8\node_modules\socket.io\dist\index.js","pip"
"s-kainet.sp-formatter-0.0.8","C:\Users\enzo1\.vscode\extensions\s-kainet.sp-formatter-0.0.8\node_modules\socket.io\dist\namespace.js","exec"
"s-kainet.sp-formatter-0.0.8","C:\Users\enzo1\.vscode\extensions\s-kainet.sp-formatter-0.0.8\node_modules\socket.io\dist\socket.js","exec"
"s-kainet.sp-formatter-0.0.8","C:\Users\enzo1\.vscode\extensions\s-kainet.sp-formatter-0.0.8\node_modules\ws\lib\sender.js","exec"
"s-kainet.sp-formatter-0.0.8","C:\Users\enzo1\.vscode\extensions\s-kainet.sp-formatter-0.0.8\node_modules\ws\lib\websocket-server.js","pip"
"s-kainet.sp-formatter-0.0.8","C:\Users\enzo1\.vscode\extensions\s-kainet.sp-formatter-0.0.8\node_modules\ws\lib\websocket.js","exec"
"s-kainet.sp-formatter-0.0.8","C:\Users\enzo1\.vscode\extensions\s-kainet.sp-formatter-0.0.8\out\schema\Colors.js","shell"
"s-kainet.sp-formatter-0.0.8","C:\Users\enzo1\.vscode\extensions\s-kainet.sp-formatter-0.0.8\out\schema\CssData.js","exec"
"s-kainet.sp-formatter-0.0.8","C:\Users\enzo1\.vscode\extensions\s-kainet.sp-formatter-0.0.8\out\schema\FabricIcons.js","exec"
"s-kainet.sp-formatter-0.0.8","C:\Users\enzo1\.vscode\extensions\s-kainet.sp-formatter-0.0.8\out\schema\FabricIcons.js","shell"
